,concept_id,concept_name,child_pair,group_code
1801,10003422,Fixed length attributes,,10002951
1802,10003423,Variable length attributes,,10002951
1803,10003424,Null values in records,,10002951
1804,10003435,Horizontal partitioning,,10002951
1805,10003436,Vertical partitioning,,10002951
1806,10003437,Column based storage,,10002951
1807,10003438,Hybrid storage layouts,,10002951
1808,10003439,Compression strategies,,10002951
1809,10003109,Storage area networks,,10002951
1810,10003174,Direct attached storage,,10002951
1811,10003175,Network attached storage,,10002951
1812,10003262,Web crawling,,10002951
1813,10003264,Web indexing,,10002951
1814,10003265,Page and site ranking,,10002951
1815,10003266,Spam detection,,10002951
1816,10010846,Deep web,,10002951
1817,10010847,Surfacing,,10002951
1818,10010848,Search results deduplication,,10002951
1819,10003287,Email,,10002951
1820,10003288,Blogs,,10002951
1821,10003289,Texting,,10002951
1822,10003290,Chat,,10002951
1823,10003291,Web conferencing,,10002951
1824,10003297,Answer ranking,,10002951
1825,10003298,Trust,,10002951
1826,10003299,Incentive schemes,,10002951
1827,10003449,Reputation systems,,10002951
1828,10003551,Digital cash,,10002951
1829,10003552,E-commerce infrastructure,,10002951
1830,10003553,Electronic data interchange,,10002951
1831,10003554,Electronic funds transfer,,10002951
1832,10003555,Online shopping,,10002951
1833,10003556,Online banking,,10002951
1834,10003557,Secure online transactions,,10002951
1835,10003596,Online auctions,,10002951
1836,10003314,Resource Description Framework (RDF),,10002951
1837,10003316,Web Ontology Language (OWL),,10002951
1838,10003310,Extensible Markup Language (XML),,10002951
1839,10011143,Hypertext languages,,10002951
1840,10003382,Structured text search,,10002951
1841,10003383,Mathematics retrieval,,10002951
1842,10003384,Chemical and biochemical retrieval,,10002951
1843,10003385,Multilingual and cross-lingual retrieval,,10002951
1844,10003387,Image search,,10002951
1845,10003388,Video search,,10002951
1846,10003389,Speech / audio search,,10002951
1847,10003390,Music retrieval,,10002951
1848,10003393,Enterprise search,,10002951
1849,10003394,Desktop search,,10002951
1850,10010853,Web and social media search,,10002951
1851,10011644,Point-to-point networks,,10003033
1852,10011645,Bus networks,,10003033
1853,10011646,Star networks,,10003033
1854,10011647,Ring networks,10011648,10003033
1854,10011647,Ring networks,10011649,10003033
1855,10011650,Mesh networks,10011663,10003033
1856,10011651,Hybrid networks,,10003033
1857,10003492,Project management techniques,,10003456
1858,10003493,Project staffing,,10003456
1859,10003494,Systems planning,,10003456
1860,10003495,Systems analysis and design,,10003456
1861,10003496,Systems development,,10003456
1862,10003497,Computer and information systems training,,10003456
1863,10003499,Hardware selection,,10003456
1864,10003500,Computing equipment management,,10003456
1865,10003502,Pricing and resource allocation,,10003456
1866,10003505,Software maintenance,,10003456
1867,10003506,Software selection and adaptation,,10003456
1868,10003508,Centralization / decentralization,,10003456
1869,10003509,Technology audits,,10003456
1870,10003510,Quality assurance,,10003456
1871,10003532,Information systems education,,10003456
1872,10003533,Computer science education,10011595,10003456
1873,10003534,Computer engineering education,,10003456
1874,10003535,Information technology education,,10003456
1875,10003536,Information science education,,10003456
1876,10003537,Computational science and engineering education,,10003456
1877,10003751,Software engineering education,,10003456
1878,10003564,Age-based restrictions,,10003456
1879,10003565,Acceptable use policy restrictions,,10003456
1880,10011611,Spoofing attacks,,10003456
1881,10011612,Phishing,,10003456
1882,10003609,Remote medicine,,10003456
1883,10011137,Network optimization,,10003752
1884,10011797,Optimization with randomized search heuristics,10011798,10003752
1884,10011797,Optimization with randomized search heuristics,10011799,10003752
1884,10011797,Optimization with randomized search heuristics,10011800,10003752
1884,10011797,Optimization with randomized search heuristics,10011801,10003752
1885,10010041,Linear programming,,10003752
1886,10010042,Semidefinite programming,,10003752
1887,10010043,Convex optimization,,10003752
1888,10010044,Quasiconvex programming and unimodality,,10003752
1889,10010046,Stochastic control and optimization,,10003752
1890,10011139,Quadratic programming,,10003752
1891,10011140,Nonconvex optimization,,10003752
1892,10011803,Bio-inspired optimization,,10003752
1893,10010040,Submodular optimization and polymatroids,,10003752
1894,10010045,Integer programming,,10003752
1895,10011803,Bio-inspired optimization,,10003752
1896,10011813,Genetic programming,,10003752
1897,10011818,Developmental representations,,10003752
1898,10003808,Scheduling algorithms,,10003752
1899,10010295,Support vector machines,,10003752
1900,10010296,Gaussian processes,,10003752
1901,10010272,Sequential decision making,,10003752
1902,10010273,Inverse reinforcement learning,,10003752
1903,10010274,Apprenticeship learning,,10003752
1904,10010275,Multi-agent reinforcement learning,,10003752
1905,10010276,Adversarial learning,,10003752
1906,10011814,Evolutionary robotics,,10010147
1907,10011814,Evolutionary robotics,,10010147
1908,10003479,Biometrics,,10010147
1909,10010227,Scene understanding,,10010147
1910,10010228,Activity recognition and understanding,,10010147
1911,10010230,Video summarization,,10010147
1912,10010231,Visual content-based indexing and retrieval,,10010147
1913,10010232,Visual inspection,,10010147
1914,10010233,Vision for robotics,,10010147
1915,10011295,Scene anomaly detection,,10010147
1916,10010234,Camera calibration,,10010147
1917,10010235,Epipolar geometry,,10010147
1918,10010236,Computational photography,,10010147
1919,10010237,Hyperspectral imaging,,10010147
1920,10010238,Motion capture,,10010147
1921,10010239,3D imaging,,10010147
1922,10010256,Active vision,,10010147
1923,10010241,Image representations,,10010147
1924,10010242,Shape representations,,10010147
1925,10010243,Appearance and texture representations,,10010147
1926,10010244,Hierarchical representations,,10010147
1927,10010246,Interest point and salient region detections,,10010147
1928,10010247,Image segmentation,,10010147
1929,10010248,Video segmentation,,10010147
1930,10010249,Shape inference,,10010147
1931,10010250,Object detection,,10010147
1932,10010251,Object recognition,,10010147
1933,10010252,Object identification,,10010147
1934,10010253,Tracking,,10010147
1935,10010254,Reconstruction,,10010147
1936,10010255,Matching,,10010147
1937,10003268,Ranking,,10010147
1938,10003343,Learning to rank,,10010147
1939,10010263,Supervised learning by classification,,10010147
1940,10010264,Supervised learning by regression,,10010147
1941,10010265,Structured outputs,,10010147
1942,10010266,Cost-sensitive learning,,10010147
1943,10003697,Cluster analysis,,10010147
1944,10010229,Anomaly detection,,10010147
1945,10010267,Mixture modeling,,10010147
1946,10010268,Topic modeling,,10010147
1947,10010269,Source separation,,10010147
1948,10010270,Motif discovery,,10010147
1949,10010271,Dimensionality reduction and manifold learning,,10010147
1950,10010272,Sequential decision making,,10010147
1951,10010273,Inverse reinforcement learning,,10010147
1952,10010274,Apprenticeship learning,,10010147
1953,10010275,Multi-agent reinforcement learning,,10010147
1954,10010276,Adversarial learning,,10010147
1955,10010277,Transfer learning,,10010147
1956,10010278,Lifelong machine learning,,10010147
1957,10010279,Learning under covariate shift,,10010147
1958,10010295,Support vector machines,,10010147
1959,10010296,Gaussian processes,,10010147
1960,10010298,Inductive logic learning,,10010147
1961,10010299,Statistical relational learning,,10010147
1962,10010301,Maximum likelihood modeling,,10010147
1963,10010302,Maximum entropy modeling,,10010147
1964,10010303,Maximum a posteriori modeling,,10010147
1965,10010304,Mixture models,,10010147
1966,10010305,Latent variable models,,10010147
1967,10010306,Bayesian network models,,10010147
1968,10010308,Perceptron algorithm,,10010147
1969,10010310,Non-negative matrix factorization,,10010147
1970,10010311,Factor analysis,,10010147
1971,10010312,Principal component analysis,,10010147
1972,10010313,Canonical correlation analysis,,10010147
1973,10011671,Latent Dirichlet allocation,,10010147
1974,10010320,Deep belief networks,,10010147
1975,10011810,Artificial life,,10010147
1976,10011811,Evolvable hardware,,10010147
1977,10011812,Genetic algorithms,,10010147
1978,10011813,Genetic programming,,10010147
1979,10011814,Evolutionary robotics,,10010147
1980,10011815,Generative and developmental approaches,,10010147
1981,10010328,Value iteration,,10010147
1982,10010329,Q-learning,,10010147
1983,10010330,Policy iteration,,10010147
1984,10010331,Temporal difference learning,,10010147
1985,10010332,Approximate dynamic programming methods,,10010147
1986,10010076,Boosting,,10010147
1987,10010334,Bagging,,10010147
1988,10010097,Computational proteomics,,10010405
1989,10003310,Extensible Markup Language (XML),,10010405
1990,10011143,Hypertext languages,,10010405
1991,10011814,Evolutionary robotics,,10010520
1992,10011727,Quantum communication and cryptography,,10010583
1993,10011728,Quantum error correction and fault tolerance,,10010583
1994,10010943,Interpreters,,10011007
1995,10010944,Middleware,10010945,10011007
1995,10010944,Middleware,10010946,10011007
1995,10010944,Middleware,10010947,10011007
1996,10010948,Virtual machines,,10011007
1997,10003512,File systems management,,10011007
1998,10010950,Memory management,10010951,10011007
1998,10010950,Memory management,10010952,10011007
1998,10010950,Memory management,10010953,10011007
1998,10010950,Memory management,10010954,10011007
1998,10010950,Memory management,10010955,10011007
1998,10010950,Memory management,10010956,10011007
1999,10010957,Process management,10010688,10011007
1999,10010957,Process management,10010834,10011007
1999,10010957,Process management,10010958,10011007
1999,10010957,Process management,10010959,10011007
1999,10010957,Process management,10010960,10011007
1999,10010957,Process management,10010962,10011007
1999,10010957,Process management,10010963,10011007
1999,10010957,Process management,10010964,10011007
1999,10010957,Process management,10011678,10011007
2000,10010965,Communications management,10010966,10011007
2000,10010965,Communications management,10010967,10011007
2000,10010965,Communications management,10010968,10011007
2001,10010970,Interactive games,,10011007
2002,10011744,Virtual worlds training simulations,,10011007
2003,10010539,n-tier architectures,,10011007
2004,10010540,Peer-to-peer architectures,,10011007
2005,10010545,Data flow architectures,,10011007
2006,10010973,Cooperating communicating processes,,10011007
2007,10010974,Layered systems,,10011007
2008,10010975,Publish-subscribe / event-based architectures,,10011007
2009,10010976,Electronic blackboards,,10011007
2010,10010978,Simulator / interpreter,,10011007
2011,10010979,Object oriented architectures,,10011007
2012,10011116,Tightly coupled architectures,,10011007
2013,10011117,Space-based architectures,,10011007
2014,10011681,3-tier architectures,,10011007
2015,10010981,Petri nets,,10011007
2016,10010982,State systems,,10011007
2017,10010983,Entity relationship modeling,,10011007
2018,10010984,Model-driven software engineering,,10011007
2019,10010985,Feature interaction,,10011007
2020,10010986,Massively parallel systems,,10011007
2021,10003100,Cloud computing,,10011007
2022,10010538,Client-server architectures,,10011007
2023,10010541,Grid computing,,10011007
2024,10011680,Organizing principles for web applications,,10011007
2025,10010961,Synchronization,,10011007
