,parent_x,child_x,group_x,compare,parent_y,child_y,group_y
1029,attractiveness,spiff,676,attractivenessspiff676,attractiveness,spiff,676.0
1030,attractiveness,sex_appeal,676,attractivenesssex_appeal676,attractiveness,sex_appeal,676.0
1031,attractiveness,charisma,676,attractivenesscharisma676,attractiveness,charisma,676.0
1032,attractiveness,appeal,676,attractivenessappeal676,,,
1033,attractiveness,siren_call,676,attractivenesssiren_call676,attractiveness,siren_call,676.0
1034,appeal,winsomeness,676,appealwinsomeness676,appeal,winsomeness,676.0
1035,appeal,siren_call,676,appealsiren_call676,appeal,siren_call,676.0
1036,beauty,winsomeness,676,beautywinsomeness676,,,
1037,beauty,raw_beauty,676,beautyraw_beauty676,beauty,raw_beauty,676.0
1038,beauty,bewitchery,676,beautybewitchery676,beauty,bewitchery,676.0
1039,beauty,curvaceousness,676,beautycurvaceousness676,beauty,curvaceousness,676.0
1040,beauty,attractiveness,676,beautyattractiveness676,,,
1041,beauty,pleasingness,676,beautypleasingness676,,,
1042,beauty,adorability,676,beautyadorability676,,,
1043,beauty,sultriness,676,beautysultriness676,,,
1044,beauty,picturesqueness,676,beautypicturesqueness676,beauty,picturesqueness,676.0
1045,beauty,glory,676,beautyglory676,beauty,glory,676.0
1046,beauty,spiff,676,beautyspiff676,,,
1047,beauty,handsomeness,676,beautyhandsomeness676,,,
1048,beauty,exquisiteness,676,beautyexquisiteness676,beauty,exquisiteness,676.0
1049,beauty,sex_appeal,676,beautysex_appeal676,,,
1050,beauty,prettiness,676,beautyprettiness676,,,
1051,beauty,charisma,676,beautycharisma676,,,
1052,beauty,pulchritude,676,beautypulchritude676,beauty,pulchritude,676.0
1053,beauty,comeliness,676,beautycomeliness676,beauty,comeliness,676.0
1054,beauty,glamor,676,beautyglamor676,,,
1055,beauty,appeal,676,beautyappeal676,,,
1056,beauty,siren_call,676,beautysiren_call676,,,
1057,pulchritude,curvaceousness,676,pulchritudecurvaceousness676,,,
1058,sex_appeal,sultriness,676,sex_appealsultriness676,,,
1059,insurgent,Vesey,677,insurgentVesey677,,,
1060,insurgent,mutineer,677,insurgentmutineer677,,,
1061,insurgent,Turner,677,insurgentTurner677,,,
1062,insurgent,Wallace,677,insurgentWallace677,,,
1063,insurgent,Young_Turk,677,insurgentYoung_Turk677,,,
1064,radical,Vesey,677,radicalVesey677,,,
1065,radical,Villa,677,radicalVilla677,,,
1066,radical,suicide_bomber,677,radicalsuicide_bomber677,,,
1067,radical,Vanzetti,677,radicalVanzetti677,,,
1068,radical,dynamiter,677,radicaldynamiter677,,,
1069,radical,leveler,677,radicalleveler677,,,
1070,radical,Trotskyite,677,radicalTrotskyite677,,,
1071,radical,Mao,677,radicalMao677,,,
1072,radical,Tucker,677,radicalTucker677,,,
1073,radical,revolutionist,677,radicalrevolutionist677,,,
1074,radical,mutineer,677,radicalmutineer677,,,
1075,radical,Trotsky,677,radicalTrotsky677,,,
1076,radical,insurgent,677,radicalinsurgent677,,,
1077,radical,Girondist,677,radicalGirondist677,,,
1078,radical,terrorist,677,radicalterrorist677,,,
1079,radical,Goldman,677,radicalGoldman677,,,
1080,radical,Mirabeau,677,radicalMirabeau677,,,
1081,radical,Marx,677,radicalMarx677,,,
1082,radical,anarchist,677,radicalanarchist677,,,
1083,radical,young_Turk,677,radicalyoung_Turk677,,,
1084,radical,Sacco,677,radicalSacco677,,,
1085,radical,Kropotkin,677,radicalKropotkin677,,,
1086,radical,Turner,677,radicalTurner677,,,
1087,radical,Jacobin,677,radicalJacobin677,,,
1088,radical,Jaffar,677,radicalJaffar677,,,
1089,radical,Marti,677,radicalMarti677,,,
1090,radical,Danton,677,radicalDanton677,,,
1091,radical,Marat,677,radicalMarat677,,,
1092,radical,Wallace,677,radicalWallace677,,,
1093,radical,Bakunin,677,radicalBakunin677,,,
1094,radical,sleeper,677,radicalsleeper677,,,
1095,radical,Young_Turk,677,radicalYoung_Turk677,,,
1096,radical,Guevara,677,radicalGuevara677,,,
1097,radical,Robespierre,677,radicalRobespierre677,,,
1098,radical,Corday,677,radicalCorday677,,,
1099,radical,Zhou_En-lai,677,radicalZhou_En-lai677,,,
1100,radical,hacker,677,radicalhacker677,,,
1101,radical,bin_Laden,677,radicalbin_Laden677,,,
1102,radical,extremist,677,radicalextremist677,,,
1103,radical,Bolshevik,677,radicalBolshevik677,,,
1104,radical,Zapata,677,radicalZapata677,,,
1105,radical,Wobbly,677,radicalWobbly677,,,
1106,radical,kamikaze,677,radicalkamikaze677,,,
1107,radical,counterrevolutionist,677,radicalcounterrevolutionist677,,,
1108,radical,Sanchez,677,radicalSanchez677,,,
1109,revolutionist,Vesey,677,revolutionistVesey677,,,
1110,revolutionist,Villa,677,revolutionistVilla677,,,
1111,revolutionist,dynamiter,677,revolutionistdynamiter677,,,
1112,revolutionist,Mao,677,revolutionistMao677,,,
1113,revolutionist,mutineer,677,revolutionistmutineer677,,,
1114,revolutionist,Trotsky,677,revolutionistTrotsky677,,,
1115,revolutionist,insurgent,677,revolutionistinsurgent677,,,
1116,revolutionist,Girondist,677,revolutionistGirondist677,,,
1117,revolutionist,Mirabeau,677,revolutionistMirabeau677,,,
1118,revolutionist,Marx,677,revolutionistMarx677,,,
1119,revolutionist,Turner,677,revolutionistTurner677,,,
1120,revolutionist,Marti,677,revolutionistMarti677,,,
1121,revolutionist,Danton,677,revolutionistDanton677,,,
1122,revolutionist,Marat,677,revolutionistMarat677,,,
1123,revolutionist,Wallace,677,revolutionistWallace677,,,
1124,revolutionist,Young_Turk,677,revolutionistYoung_Turk677,,,
1125,revolutionist,Guevara,677,revolutionistGuevara677,,,
1126,revolutionist,Robespierre,677,revolutionistRobespierre677,,,
1127,revolutionist,Corday,677,revolutionistCorday677,,,
1128,revolutionist,Zhou_En-lai,677,revolutionistZhou_En-lai677,,,
1129,revolutionist,Zapata,677,revolutionistZapata677,,,
1130,revolutionist,counterrevolutionist,677,revolutionistcounterrevolutionist677,,,
1131,suicide_bomber,kamikaze,677,suicide_bomberkamikaze677,,,
1132,terrorist,suicide_bomber,677,terroristsuicide_bomber677,,,
1133,terrorist,Jacobin,677,terroristJacobin677,,,
1134,terrorist,Jaffar,677,terroristJaffar677,,,
1135,terrorist,sleeper,677,terroristsleeper677,,,
1136,terrorist,hacker,677,terroristhacker677,,,
1137,terrorist,bin_Laden,677,terroristbin_Laden677,terrorist,bin_Laden,677.0
1138,terrorist,kamikaze,677,terroristkamikaze677,,,
1139,terrorist,Sanchez,677,terroristSanchez677,,,
1140,anarchist,Vanzetti,677,anarchistVanzetti677,,,
1141,anarchist,Tucker,677,anarchistTucker677,,,
1142,anarchist,Goldman,677,anarchistGoldman677,,,
1143,anarchist,Sacco,677,anarchistSacco677,,,
1144,anarchist,Kropotkin,677,anarchistKropotkin677,,,
1145,anarchist,Bakunin,677,anarchistBakunin677,anarchist,Bakunin,677.0
1146,adoration,glorification,678,adorationglorification678,,,
1147,admiration,glorification,678,admirationglorification678,admiration,glorification,678.0
1148,admiration,idealization,678,admirationidealization678,admiration,idealization,678.0
1149,admiration,sentimentalization,678,admirationsentimentalization678,admiration,sentimentalization,678.0
1150,admiration,adoration,678,admirationadoration678,admiration,adoration,678.0
1151,blessing,glorification,678,blessingglorification678,,,
1152,blessing,reward,678,blessingreward678,,,
1153,blessing,backing,678,blessingbacking678,,,
1154,blessing,idealization,678,blessingidealization678,,,
1155,blessing,admiration,678,blessingadmiration678,,,
1156,blessing,carrot,678,blessingcarrot678,,,
1157,blessing,sentimentalization,678,blessingsentimentalization678,,,
1158,blessing,adoration,678,blessingadoration678,,,
1159,blessing,embrace,678,blessingembrace678,,,
1160,blessing,adoption,678,blessingadoption678,,,
1161,reward,carrot,678,rewardcarrot678,,,
1162,idealization,sentimentalization,678,idealizationsentimentalization678,,,
1163,adoption,embrace,678,adoptionembrace678,,,
1164,antineoplastic,floxuridine,679,antineoplasticfloxuridine679,,,
1165,antineoplastic,procarbazine,679,antineoplasticprocarbazine679,,,
1166,antineoplastic,periwinkle_plant_derivative,679,antineoplasticperiwinkle_plant_derivative679,,,
1167,antineoplastic,vincristine,679,antineoplasticvincristine679,,,
1168,antineoplastic,antimetabolite,679,antineoplasticantimetabolite679,,,
1169,antineoplastic,methotrexate,679,antineoplasticmethotrexate679,,,
1170,antineoplastic,mithramycin,679,antineoplasticmithramycin679,,,
1171,antineoplastic,chlorambucil,679,antineoplasticchlorambucil679,,,
1172,antineoplastic,vinblastine,679,antineoplasticvinblastine679,,,
1173,antineoplastic,mercaptopurine,679,antineoplasticmercaptopurine679,,,
1174,antineoplastic,lomustine,679,antineoplasticlomustine679,,,
1175,antineoplastic,antineoplastic_antibiotic,679,antineoplasticantineoplastic_antibiotic679,,,
1176,antineoplastic,thioguanine,679,antineoplasticthioguanine679,,,
1177,antineoplastic,fluorouracil,679,antineoplasticfluorouracil679,,,
1178,antineoplastic,melphalan,679,antineoplasticmelphalan679,,,
1179,antineoplastic,alkylating_agent,679,antineoplasticalkylating_agent679,,,
1180,antineoplastic,thiotepa,679,antineoplasticthiotepa679,,,
1181,antineoplastic,asparaginase,679,antineoplasticasparaginase679,,,
1182,cytotoxic_drug,floxuridine,679,cytotoxic_drugfloxuridine679,cytotoxic_drug,floxuridine,679.0
1183,cytotoxic_drug,procarbazine,679,cytotoxic_drugprocarbazine679,cytotoxic_drug,procarbazine,679.0
1184,cytotoxic_drug,periwinkle_plant_derivative,679,cytotoxic_drugperiwinkle_plant_derivative679,cytotoxic_drug,periwinkle_plant_derivative,679.0
1185,cytotoxic_drug,vincristine,679,cytotoxic_drugvincristine679,cytotoxic_drug,vincristine,679.0
1186,cytotoxic_drug,antimetabolite,679,cytotoxic_drugantimetabolite679,cytotoxic_drug,antimetabolite,679.0
1187,cytotoxic_drug,methotrexate,679,cytotoxic_drugmethotrexate679,cytotoxic_drug,methotrexate,679.0
1188,cytotoxic_drug,mithramycin,679,cytotoxic_drugmithramycin679,cytotoxic_drug,mithramycin,679.0
1189,cytotoxic_drug,chlorambucil,679,cytotoxic_drugchlorambucil679,cytotoxic_drug,chlorambucil,679.0
1190,cytotoxic_drug,vinblastine,679,cytotoxic_drugvinblastine679,cytotoxic_drug,vinblastine,679.0
1191,cytotoxic_drug,mercaptopurine,679,cytotoxic_drugmercaptopurine679,cytotoxic_drug,mercaptopurine,679.0
1192,cytotoxic_drug,lomustine,679,cytotoxic_druglomustine679,cytotoxic_drug,lomustine,679.0
1193,cytotoxic_drug,antineoplastic_antibiotic,679,cytotoxic_drugantineoplastic_antibiotic679,cytotoxic_drug,antineoplastic_antibiotic,679.0
1194,cytotoxic_drug,antineoplastic,679,cytotoxic_drugantineoplastic679,cytotoxic_drug,antineoplastic,679.0
1195,cytotoxic_drug,thioguanine,679,cytotoxic_drugthioguanine679,cytotoxic_drug,thioguanine,679.0
1196,cytotoxic_drug,fluorouracil,679,cytotoxic_drugfluorouracil679,cytotoxic_drug,fluorouracil,679.0
1197,cytotoxic_drug,melphalan,679,cytotoxic_drugmelphalan679,cytotoxic_drug,melphalan,679.0
1198,cytotoxic_drug,alkylating_agent,679,cytotoxic_drugalkylating_agent679,cytotoxic_drug,alkylating_agent,679.0
1199,cytotoxic_drug,thiotepa,679,cytotoxic_drugthiotepa679,cytotoxic_drug,thiotepa,679.0
1200,cytotoxic_drug,asparaginase,679,cytotoxic_drugasparaginase679,cytotoxic_drug,asparaginase,679.0
1201,periwinkle_plant_derivative,vincristine,679,periwinkle_plant_derivativevincristine679,,,
1202,periwinkle_plant_derivative,vinblastine,679,periwinkle_plant_derivativevinblastine679,,,
1203,antimetabolite,methotrexate,679,antimetabolitemethotrexate679,antimetabolite,methotrexate,679.0
1204,antimetabolite,mercaptopurine,679,antimetabolitemercaptopurine679,,,
1205,antimetabolite,fluorouracil,679,antimetabolitefluorouracil679,,,
1206,antineoplastic_antibiotic,mithramycin,679,antineoplastic_antibioticmithramycin679,,,
1207,alkylating_agent,chlorambucil,679,alkylating_agentchlorambucil679,,,
1208,sea_anemone,actinia,680,sea_anemoneactinia680,,,
1209,anthozoan,actinia,680,anthozoanactinia680,,,
1210,anthozoan,sea_fan,680,anthozoansea_fan680,,,
1211,anthozoan,coral,680,anthozoancoral680,,,
1212,anthozoan,sea_anemone,680,anthozoansea_anemone680,,,
1213,anthozoan,stony_coral,680,anthozoanstony_coral680,,,
1214,anthozoan,sea_pen,680,anthozoansea_pen680,,,
1215,anthozoan,staghorn_coral,680,anthozoanstaghorn_coral680,,,
1216,anthozoan,gorgonian,680,anthozoangorgonian680,,,
1217,anthozoan,red_coral,680,anthozoanred_coral680,,,
1218,anthozoan,sea_feather,680,anthozoansea_feather680,,,
1219,anthozoan,mushroom_coral,680,anthozoanmushroom_coral680,,,
1220,anthozoan,brain_coral,680,anthozoanbrain_coral680,,,
1221,coral,sea_fan,680,coralsea_fan680,coral,sea_fan,680.0
1222,coral,stony_coral,680,coralstony_coral680,coral,stony_coral,680.0
1223,coral,staghorn_coral,680,coralstaghorn_coral680,coral,staghorn_coral,680.0
1224,coral,gorgonian,680,coralgorgonian680,coral,gorgonian,680.0
1225,coral,red_coral,680,coralred_coral680,coral,red_coral,680.0
1226,coral,sea_feather,680,coralsea_feather680,coral,sea_feather,680.0
1227,coral,mushroom_coral,680,coralmushroom_coral680,coral,mushroom_coral,680.0
1228,coral,brain_coral,680,coralbrain_coral680,coral,brain_coral,680.0
1229,gorgonian,sea_fan,680,gorgoniansea_fan680,,,
1230,gorgonian,red_coral,680,gorgonianred_coral680,,,
1231,gorgonian,sea_feather,680,gorgoniansea_feather680,,,
1232,stony_coral,staghorn_coral,680,stony_coralstaghorn_coral680,,,
1233,stony_coral,mushroom_coral,680,stony_coralmushroom_coral680,,,
1234,stony_coral,brain_coral,680,stony_coralbrain_coral680,,,
1235,psychotherapy,self-analysis,681,psychotherapyself-analysis681,psychotherapy,self-analysis,681.0
1236,psychotherapy,group_therapy,681,psychotherapygroup_therapy681,psychotherapy,group_therapy,681.0
1237,psychotherapy,aversion_therapy,681,psychotherapyaversion_therapy681,psychotherapy,aversion_therapy,681.0
1238,psychotherapy,reciprocal_inhibition,681,psychotherapyreciprocal_inhibition681,psychotherapy,reciprocal_inhibition,681.0
1239,psychotherapy,client-centered_therapy,681,psychotherapyclient-centered_therapy681,psychotherapy,client-centered_therapy,681.0
1240,psychotherapy,token_economy,681,psychotherapytoken_economy681,psychotherapy,token_economy,681.0
1241,psychotherapy,play_therapy,681,psychotherapyplay_therapy681,psychotherapy,play_therapy,681.0
1242,psychotherapy,family_therapy,681,psychotherapyfamily_therapy681,psychotherapy,family_therapy,681.0
1243,psychotherapy,hypnoanalysis,681,psychotherapyhypnoanalysis681,psychotherapy,hypnoanalysis,681.0
1244,psychotherapy,hypnotherapy,681,psychotherapyhypnotherapy681,psychotherapy,hypnotherapy,681.0
1245,psychotherapy,psychoanalysis,681,psychotherapypsychoanalysis681,psychotherapy,psychoanalysis,681.0
1246,psychotherapy,crisis_intervention,681,psychotherapycrisis_intervention681,psychotherapy,crisis_intervention,681.0
1247,psychotherapy,implosion_therapy,681,psychotherapyimplosion_therapy681,psychotherapy,implosion_therapy,681.0
1248,psychotherapy,assertiveness_training,681,psychotherapyassertiveness_training681,psychotherapy,assertiveness_training,681.0
1249,psychotherapy,desensitization_technique,681,psychotherapydesensitization_technique681,psychotherapy,desensitization_technique,681.0
1250,psychotherapy,exposure_therapy,681,psychotherapyexposure_therapy681,psychotherapy,exposure_therapy,681.0
1251,psychotherapy,behavior_therapy,681,psychotherapybehavior_therapy681,psychotherapy,behavior_therapy,681.0
1252,group_therapy,family_therapy,681,group_therapyfamily_therapy681,,,
1253,behavior_therapy,aversion_therapy,681,behavior_therapyaversion_therapy681,,,
1254,behavior_therapy,reciprocal_inhibition,681,behavior_therapyreciprocal_inhibition681,,,
1255,behavior_therapy,token_economy,681,behavior_therapytoken_economy681,,,
1256,behavior_therapy,implosion_therapy,681,behavior_therapyimplosion_therapy681,,,
1257,behavior_therapy,assertiveness_training,681,behavior_therapyassertiveness_training681,,,
1258,behavior_therapy,desensitization_technique,681,behavior_therapydesensitization_technique681,,,
1259,behavior_therapy,exposure_therapy,681,behavior_therapyexposure_therapy681,,,
1260,psychoanalysis,hypnoanalysis,681,psychoanalysishypnoanalysis681,,,
1261,desensitization_technique,exposure_therapy,681,desensitization_techniqueexposure_therapy681,,,
1262,industrial_process,Haber_process,682,industrial_processHaber_process682,industrial_process,Haber_process,682.0
1263,industrial_process,Solvay_process,682,industrial_processSolvay_process682,industrial_process,Solvay_process,682.0
1264,industrial_process,Bessemer_process,682,industrial_processBessemer_process682,industrial_process,Bessemer_process,682.0
1265,industrial_process,carbonization,682,industrial_processcarbonization682,industrial_process,carbonization,682.0
1266,industrial_process,destructive_distillation,682,industrial_processdestructive_distillation682,industrial_process,destructive_distillation,682.0
1267,industrial_process,fractionation,682,industrial_processfractionation682,industrial_process,fractionation,682.0
1268,industrial_process,cyanide_process,682,industrial_processcyanide_process682,industrial_process,cyanide_process,682.0
1269,industrial_process,Acheson_process,682,industrial_processAcheson_process682,industrial_process,Acheson_process,682.0
1270,industrial_process,fractional_distillation,682,industrial_processfractional_distillation682,industrial_process,fractional_distillation,682.0
1271,industrial_process,electrostatic_precipitation,682,industrial_processelectrostatic_precipitation682,industrial_process,electrostatic_precipitation,682.0
1272,destructive_distillation,carbonization,682,destructive_distillationcarbonization682,,,
