,parent_x,child_x,group_x,type,compare,parent_y,child_y,weight,group_y
830,artistic_style,classical_style,689,test,artistic_styleclassical_style689,artistic_style,classical_style,0.8951059579849243,689.0
831,artistic_style,classicism,689,test,artistic_styleclassicism689,artistic_style,classicism,0.9035817384719849,689.0
832,artistic_style,High_Renaissance,689,test,artistic_styleHigh_Renaissance689,artistic_style,High_Renaissance,0.9364715814590454,689.0
833,artistic_style,treatment,689,test,artistic_styletreatment689,artistic_style,treatment,0.6991258263587952,689.0
834,order,Doric_order,689,test,orderDoric_order689,order,Doric_order,0.9990573525428772,689.0
835,order,Corinthian_order,689,test,orderCorinthian_order689,order,Corinthian_order,0.9985625147819519,689.0
836,order,Ionic_order,689,test,orderIonic_order689,order,Ionic_order,0.9968407154083252,689.0
837,order,Composite_order,689,test,orderComposite_order689,order,Composite_order,0.9937514662742615,689.0
838,order,Tuscan_order,689,test,orderTuscan_order689,order,Tuscan_order,0.9979768395423889,689.0
839,touch,common_touch,689,test,touchcommon_touch689,touch,common_touch,0.9721193313598633,689.0
840,small_boat,dinghy,690,test,small_boatdinghy690,small_boat,dinghy,0.448672354221344,690.0
841,small_boat,yawl,690,test,small_boatyawl690,small_boat,yawl,0.5328325033187866,690.0
842,small_boat,coracle,690,test,small_boatcoracle690,,,,
843,small_boat,canoe,690,test,small_boatcanoe690,small_boat,canoe,0.7460272312164307,690.0
844,small_boat,gig,690,test,small_boatgig690,small_boat,gig,0.15671922266483307,690.0
845,small_boat,cockleshell,690,test,small_boatcockleshell690,small_boat,cockleshell,0.39750128984451294,690.0
846,small_boat,racing_boat,690,test,small_boatracing_boat690,small_boat,racing_boat,0.7246677875518799,690.0
847,small_boat,skiff,690,test,small_boatskiff690,small_boat,skiff,0.6274818181991577,690.0
848,dinghy,wherry,690,test,dinghywherry690,dinghy,wherry,0.30286404490470886,690.0
849,dinghy,rowing_boat,690,test,dinghyrowing_boat690,dinghy,rowing_boat,0.3718387484550476,690.0
850,yawl,jolly_boat,690,test,yawljolly_boat690,yawl,jolly_boat,0.27781176567077637,690.0
851,canoe,birchbark_canoe,690,test,canoebirchbark_canoe690,canoe,birchbark_canoe,0.991414487361908,690.0
852,canoe,dugout_canoe,690,test,canoedugout_canoe690,canoe,dugout_canoe,0.9889901876449585,690.0
853,canoe,outrigger_canoe,690,test,canoeoutrigger_canoe690,canoe,outrigger_canoe,0.9901987314224243,690.0
854,canoe,kayak,690,test,canoekayak690,canoe,kayak,0.8967095017433167,690.0
855,racing_boat,racing_gig,690,test,racing_boatracing_gig690,racing_boat,racing_gig,0.38478216528892517,690.0
856,racing_boat,shell,690,test,racing_boatshell690,racing_boat,shell,0.6243025660514832,690.0
857,shell,racing_skiff,690,test,shellracing_skiff690,shell,racing_skiff,0.46123355627059937,690.0
858,shell,scull,690,test,shellscull690,shell,scull,0.7351704239845276,690.0
859,skiff,sampan,690,test,skiffsampan690,,,,
860,maltreatment,cruelty,691,test,maltreatmentcruelty691,maltreatment,cruelty,0.9150826334953308,691.0
861,maltreatment,child_abuse,691,test,maltreatmentchild_abuse691,maltreatment,child_abuse,0.9391980767250061,691.0
862,maltreatment,persecution,691,test,maltreatmentpersecution691,maltreatment,persecution,0.9085263013839722,691.0
863,maltreatment,child_neglect,691,test,maltreatmentchild_neglect691,maltreatment,child_neglect,0.9234775900840759,691.0
864,cruelty,impalement,691,test,crueltyimpalement691,cruelty,impalement,0.8554355502128601,691.0
865,cruelty,atrocity,691,test,crueltyatrocity691,cruelty,atrocity,0.9474610686302185,691.0
866,atrocity,outrage,691,test,atrocityoutrage691,atrocity,outrage,0.6789919137954712,691.0
867,atrocity,brutality,691,test,atrocitybrutality691,atrocity,brutality,0.8055992722511292,691.0
868,atrocity,enormity,691,test,atrocityenormity691,atrocity,enormity,0.6989981532096863,691.0
869,persecution,pogrom,691,test,persecutionpogrom691,persecution,pogrom,0.8501055836677551,691.0
870,persecution,rendition,691,test,persecutionrendition691,persecution,rendition,0.6098492741584778,691.0
871,persecution,torture,691,test,persecutiontorture691,persecution,torture,0.8223853707313538,691.0
872,persecution,oppression,691,test,persecutionoppression691,persecution,oppression,0.8593941926956177,691.0
873,torture,crucifixion,691,test,torturecrucifixion691,torture,crucifixion,0.7598785758018494,691.0
874,torture,electric_shock,691,test,tortureelectric_shock691,torture,electric_shock,0.7317797541618347,691.0
875,torture,picket,691,test,torturepicket691,torture,picket,0.49405667185783386,691.0
876,torture,kia_quen,691,test,torturekia_quen691,torture,kia_quen,0.676561176776886,691.0
877,torture,dismemberment,691,test,torturedismemberment691,torture,dismemberment,0.44277891516685486,691.0
878,torture,sleep_deprivation,691,test,torturesleep_deprivation691,torture,sleep_deprivation,0.5583337545394897,691.0
879,torture,genital_torture,691,test,torturegenital_torture691,torture,genital_torture,0.9849616289138794,691.0
880,torture,boot,691,test,tortureboot691,torture,boot,0.47765785455703735,691.0
881,torture,rack,691,test,torturerack691,torture,rack,0.5422049164772034,691.0
882,torture,strappado,691,test,torturestrappado691,torture,strappado,0.7312309741973877,691.0
883,torture,burning,691,test,tortureburning691,torture,burning,0.689673125743866,691.0
884,torture,kittee,691,test,torturekittee691,torture,kittee,0.6939876079559326,691.0
885,torture,prolonged_interrogation,691,test,tortureprolonged_interrogation691,torture,prolonged_interrogation,0.6384897828102112,691.0
886,torture,nail_pulling,691,test,torturenail_pulling691,torture,nail_pulling,0.3581215739250183,691.0
887,torture,bastinado,691,test,torturebastinado691,torture,bastinado,0.792719304561615,691.0
888,torture,judicial_torture,691,test,torturejudicial_torture691,torture,judicial_torture,0.9604832530021667,691.0
889,torture,sensory_deprivation,691,test,torturesensory_deprivation691,torture,sensory_deprivation,0.657566487789154,691.0
890,fertilizer,organic,692,test,fertilizerorganic692,fertilizer,organic,0.5632264614105225,692.0
891,organic,bonemeal,692,test,organicbonemeal692,organic,bonemeal,0.6807782053947449,692.0
892,organic,manure,692,test,organicmanure692,organic,manure,0.7047299146652222,692.0
893,organic,guano,692,test,organicguano692,organic,guano,0.5678582191467285,692.0
894,organic,fish_meal,692,test,organicfish_meal692,organic,fish_meal,0.49185219407081604,692.0
895,organic,neem_cake,692,test,organicneem_cake692,organic,neem_cake,0.6606475710868835,692.0
896,manure,horse_manure,692,test,manurehorse_manure692,manure,horse_manure,0.9671198725700378,692.0
897,manure,night_soil,692,test,manurenight_soil692,manure,night_soil,0.4806434214115143,692.0
898,manure,chicken_manure,692,test,manurechicken_manure692,manure,chicken_manure,0.961432933807373,692.0
899,manure,green_manure,692,test,manuregreen_manure692,manure,green_manure,0.9696900248527527,692.0
900,manure,cow_manure,692,test,manurecow_manure692,manure,cow_manure,0.969927966594696,692.0
901,pure_mathematics,algebra,693,test,pure_mathematicsalgebra693,,,,
902,pure_mathematics,numerical_analysis,693,test,pure_mathematicsnumerical_analysis693,pure_mathematics,numerical_analysis,0.5689971446990967,693.0
903,pure_mathematics,set_theory,693,test,pure_mathematicsset_theory693,pure_mathematics,set_theory,0.5554382801055908,693.0
904,pure_mathematics,trigonometry,693,test,pure_mathematicstrigonometry693,pure_mathematics,trigonometry,0.6579792499542236,693.0
905,pure_mathematics,metamathematics,693,test,pure_mathematicsmetamathematics693,pure_mathematics,metamathematics,0.6814145445823669,693.0
906,pure_mathematics,group_theory,693,test,pure_mathematicsgroup_theory693,pure_mathematics,group_theory,0.45347100496292114,693.0
907,pure_mathematics,calculus,693,test,pure_mathematicscalculus693,pure_mathematics,calculus,0.591751754283905,693.0
908,pure_mathematics,topology,693,test,pure_mathematicstopology693,pure_mathematics,topology,0.5221332907676697,693.0
909,pure_mathematics,arithmetic,693,test,pure_mathematicsarithmetic693,pure_mathematics,arithmetic,0.5859713554382324,693.0
910,pure_mathematics,geometry,693,test,pure_mathematicsgeometry693,pure_mathematics,geometry,0.5785412192344666,693.0
911,algebra,quadratics,693,test,algebraquadratics693,algebra,quadratics,0.7550589442253113,693.0
912,algebra,vector_algebra,693,test,algebravector_algebra693,algebra,vector_algebra,0.9727990627288818,693.0
913,algebra,linear_algebra,693,test,algebralinear_algebra693,algebra,linear_algebra,0.9837161302566528,693.0
914,algebra,matrix_algebra,693,test,algebramatrix_algebra693,algebra,matrix_algebra,0.9787358641624451,693.0
915,vector_algebra,decomposition,693,test,vector_algebradecomposition693,,,,
916,trigonometry,triangulation,693,test,trigonometrytriangulation693,trigonometry,triangulation,0.16821125149726868,693.0
917,trigonometry,spherical_trigonometry,693,test,trigonometryspherical_trigonometry693,trigonometry,spherical_trigonometry,0.8524879813194275,693.0
918,group_theory,Galois_theory,693,test,group_theoryGalois_theory693,group_theory,Galois_theory,0.5257088541984558,693.0
919,calculus,integral_calculus,693,test,calculusintegral_calculus693,calculus,integral_calculus,0.9678979516029358,693.0
920,calculus,calculus_of_variations,693,test,calculuscalculus_of_variations693,calculus,calculus_of_variations,0.9748910665512085,693.0
921,calculus,differential_calculus,693,test,calculusdifferential_calculus693,calculus,differential_calculus,0.9661051630973816,693.0
922,calculus,analysis,693,test,calculusanalysis693,calculus,analysis,0.3577744662761688,693.0
923,analysis,Fourier_analysis,693,test,analysisFourier_analysis693,analysis,Fourier_analysis,0.9844933748245239,693.0
924,arithmetic,algorism,693,test,arithmeticalgorism693,arithmetic,algorism,0.6452498435974121,693.0
925,geometry,projective_geometry,693,test,geometryprojective_geometry693,geometry,projective_geometry,0.9224671125411987,693.0
926,geometry,plane_geometry,693,test,geometryplane_geometry693,geometry,plane_geometry,0.964619517326355,693.0
927,geometry,spherical_geometry,693,test,geometryspherical_geometry693,geometry,spherical_geometry,0.9694152474403381,693.0
928,geometry,fractal_geometry,693,test,geometryfractal_geometry693,geometry,fractal_geometry,0.9383568167686462,693.0
929,geometry,solid_geometry,693,test,geometrysolid_geometry693,geometry,solid_geometry,0.9700145125389099,693.0
930,geometry,elementary_geometry,693,test,geometryelementary_geometry693,geometry,elementary_geometry,0.9764943718910217,693.0
931,geometry,non-Euclidean_geometry,693,test,geometrynon-Euclidean_geometry693,geometry,non-Euclidean_geometry,0.9479612708091736,693.0
932,geometry,analytic_geometry,693,test,geometryanalytic_geometry693,geometry,analytic_geometry,0.949504554271698,693.0
933,geometry,affine_geometry,693,test,geometryaffine_geometry693,geometry,affine_geometry,0.9487361907958984,693.0
934,non-Euclidean_geometry,elliptic_geometry,693,test,non-Euclidean_geometryelliptic_geometry693,,,,
935,non-Euclidean_geometry,hyperbolic_geometry,693,test,non-Euclidean_geometryhyperbolic_geometry693,non-Euclidean_geometry,hyperbolic_geometry,0.3444540500640869,693.0
936,gauge,dipstick,694,test,gaugedipstick694,gauge,dipstick,0.459234356880188,694.0
937,gauge,rain_gauge,694,test,gaugerain_gauge694,gauge,rain_gauge,0.960077166557312,694.0
938,gauge,pressure_gauge,694,test,gaugepressure_gauge694,gauge,pressure_gauge,0.9536861181259155,694.0
939,gauge,anemometer,694,test,gaugeanemometer694,gauge,anemometer,0.7101638913154602,694.0
940,gauge,vacuum_gauge,694,test,gaugevacuum_gauge694,gauge,vacuum_gauge,0.942321240901947,694.0
941,gauge,surface_gauge,694,test,gaugesurface_gauge694,gauge,surface_gauge,0.9590265154838562,694.0
942,gauge,depth_gauge,694,test,gaugedepth_gauge694,gauge,depth_gauge,0.9289692640304565,694.0
943,gauge,strain_gauge,694,test,gaugestrain_gauge694,gauge,strain_gauge,0.9187827706336975,694.0
944,gauge,gasoline_gauge,694,test,gaugegasoline_gauge694,gauge,gasoline_gauge,0.9632022380828857,694.0
945,gauge,wire_gauge,694,test,gaugewire_gauge694,gauge,wire_gauge,0.9309945106506348,694.0
946,gauge,water_gauge,694,test,gaugewater_gauge694,gauge,water_gauge,0.970313310623169,694.0
947,pressure_gauge,manometer,694,test,pressure_gaugemanometer694,pressure_gauge,manometer,0.45783647894859314,694.0
948,pressure_gauge,sphygmomanometer,694,test,pressure_gaugesphygmomanometer694,pressure_gauge,sphygmomanometer,0.5140501260757446,694.0
949,manometer,tensimeter,694,test,manometertensimeter694,manometer,tensimeter,0.19036558270454407,694.0
950,water_gauge,water_level,694,test,water_gaugewater_level694,water_gauge,water_level,0.30913975834846497,694.0
951,decline,erosion,695,test,declineerosion695,decline,erosion,0.8152775764465332,695.0
952,decline,sinking_spell,695,test,declinesinking_spell695,decline,sinking_spell,0.45424988865852356,695.0
953,decline,nosedive,695,test,declinenosedive695,decline,nosedive,0.813121497631073,695.0
954,decline,ebb,695,test,declineebb695,decline,ebb,0.7001147866249084,695.0
955,decline,deterioration,695,test,declinedeterioration695,decline,deterioration,0.8831151127815247,695.0
956,decline,detumescence,695,test,declinedetumescence695,decline,detumescence,0.7839323878288269,695.0
957,decline,loss,695,test,declineloss695,decline,loss,0.6340413689613342,695.0
958,decline,slippage,695,test,declineslippage695,decline,slippage,0.48598846793174744,695.0
959,deterioration,slump,695,test,deteriorationslump695,deterioration,slump,0.7924880385398865,695.0
960,loss,reducing,695,test,lossreducing695,loss,reducing,0.6309242844581604,695.0
961,loss,epilation,695,test,lossepilation695,loss,epilation,0.39034512639045715,695.0
962,epilation,psilosis,695,test,epilationpsilosis695,,,,
963,economic_policy,protectionism,696,test,economic_policyprotectionism696,economic_policy,protectionism,0.864696204662323,696.0
964,economic_policy,New_Deal,696,test,economic_policyNew_Deal696,economic_policy,New_Deal,0.9201731085777283,696.0
965,economic_policy,fiscal_policy,696,test,economic_policyfiscal_policy696,economic_policy,fiscal_policy,0.878872811794281,696.0
966,economic_policy,perestroika,696,test,economic_policyperestroika696,economic_policy,perestroika,0.8620913028717041,696.0
967,economic_policy,control,696,test,economic_policycontrol696,economic_policy,control,0.7259656190872192,696.0
968,protectionism,trade_barrier,696,test,protectionismtrade_barrier696,protectionism,trade_barrier,0.40883663296699524,696.0
969,trade_barrier,quota,696,test,trade_barrierquota696,trade_barrier,quota,0.35873231291770935,696.0
970,trade_barrier,embargo,696,test,trade_barrierembargo696,trade_barrier,embargo,0.5141168236732483,696.0
971,control,price_control,696,test,controlprice_control696,control,price_control,0.988734781742096,696.0
972,control,ceiling,696,test,controlceiling696,control,ceiling,0.8548078536987305,696.0
973,control,floor,696,test,controlfloor696,control,floor,0.8734375834465027,696.0
974,ceiling,glass_ceiling,696,test,ceilingglass_ceiling696,ceiling,glass_ceiling,0.7950676679611206,696.0
975,floor,price_floor,696,test,floorprice_floor696,floor,price_floor,0.9773882627487183,696.0
976,floor,wage_floor,696,test,floorwage_floor696,floor,wage_floor,0.9783477783203125,696.0
977,light,corona,697,test,lightcorona697,light,corona,0.5562520027160645,697.0
978,light,moonlight,697,test,lightmoonlight697,light,moonlight,0.9083799123764038,697.0
979,light,firelight,697,test,lightfirelight697,light,firelight,0.9620258808135986,697.0
980,light,luminescence,697,test,lightluminescence697,light,luminescence,0.9661604762077332,697.0
981,light,candlelight,697,test,lightcandlelight697,light,candlelight,0.961864173412323,697.0
982,light,counterglow,697,test,lightcounterglow697,light,counterglow,0.8242475390434265,697.0
